"ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","gene_biotype","chromosome_name","external_gene_id"
"ENSG00000173040",-4.36403382217851,4.94290521399646,12.3900817424318,0.000431620358689589,0.0189841850680307,"protein_coding","4","EVC2"
"ENSG00000248954",1.53762738810405,4.86940654466892,12.3981469513922,0.000429760111943683,0.0189841850680307,"processed_transcript","17",""
"ENSG00000255065",2.60790301038542,4.5045076441182,12.3914186470434,0.00043131143979086,0.0189841850680307,"pseudogene","11",""
"ENSG00000215262",2.82180851961525,4.35012873897493,12.3512103831648,0.000440700654897543,0.0193516876389056,"protein_coding","8","KCNU1"
"ENSG00000003989",0.990462929470024,5.97322161268428,12.3318250835884,0.000445300823833863,0.019508847459514,"protein_coding","8","SLC7A2"
"ENSG00000102452",-1.48178669671552,5.5571397028643,12.3299801817397,0.00044574113979712,0.019508847459514,"protein_coding","13","NALCN"
"ENSG00000213130",-2.91683449135491,5.01890627158063,12.3182238303247,0.0004485573234567,0.0195999728668527,"pseudogene","6","EEF1DP5"
"ENSG00000132205",-2.14173122918998,5.51151235061785,12.3058440947625,0.000451542246547544,0.0196981615985724,"protein_coding","18","EMILIN2"
"ENSG00000110484",2.13947215980325,5.3503222234198,12.2896638295903,0.000455473769888213,0.0198372572732064,"protein_coding","11","SCGB2A2"
"ENSG00000253554",2.23203151294519,4.40845225859032,12.2853710599741,0.000456522624183024,0.0198505554078801,"antisense","8",""
"ENSG00000134873",-3.82577694140507,4.71271406982181,12.2723594278896,0.00045971667572581,0.0199569362740287,"protein_coding","13","CLDN10"
"ENSG00000181804",-2.19006142927144,5.23732288511088,12.2539994061483,0.000464262032151183,0.0201215385298252,"protein_coding","3","SLC9A9"
"ENSG00000100628",-3.02206182615751,4.82824115985097,12.2485979733119,0.000465607869045121,0.0201471618926526,"protein_coding","14","ASB2"
"ENSG00000066382",2.30671680168879,5.25905802176374,12.2138507707858,0.000474360221206173,0.0204610401966965,"protein_coding","11","MPPED2"
"ENSG00000135919",-0.898336371732164,6.27784429196989,12.2107045226964,0.000475160870550297,0.0204610401966965,"protein_coding","2","SERPINE2"
"ENSG00000153551",-0.978579006257582,6.10414719339904,12.2108686831439,0.000475119061707043,0.0204610401966965,"protein_coding","3","CMTM7"
"ENSG00000226945",1.97608006277956,4.59668771567932,12.201970851689,0.000477390548102355,0.0204909531402519,"pseudogene","1",""
"ENSG00000257718",-2.81109577639623,4.7516295275595,12.2030337470489,0.000477118631060562,0.0204909531402519,"antisense","12",""
"ENSG00000171649",-2.03723052780936,5.61689389868181,12.1867453366448,0.000481302852276764,0.0206257199840851,"protein_coding","19","ZIK1"
"ENSG00000180777",1.6553525095916,5.51129942870748,12.1766603847824,0.000483912051695589,0.0206711743298701,"protein_coding","18","ANKRD30B"
"ENSG00000185339",-1.22772548617491,5.69658400070254,12.1793619054129,0.000483211712086635,0.0206711743298701,"protein_coding","22","TCN2"
"ENSG00000124785",-2.71045544257724,5.38887600564993,12.1642587541447,0.000487140207421506,0.0207758294852066,"protein_coding","6","NRN1"
"ENSG00000225942",2.94230507649685,4.20234132561417,12.1485655297147,0.000491256341445445,0.0209179614097456,"lincRNA","2",""
"ENSG00000253339",2.99397756702172,4.43757626459465,12.1439942619982,0.000492461915866273,0.0209359048245187,"lincRNA","8",""
"ENSG00000196611",-3.00224701410382,5.14358351352623,12.1216610240187,0.000498394902530975,0.0211544469121971,"protein_coding","11","MMP1"
"ENSG00000102287",-1.19032702713405,5.98345812207622,12.1125978795609,0.000500823124064338,0.0212237710575709,"protein_coding","X","GABRE"
"ENSG00000083454",-1.49390497089669,5.44382141928565,12.1083058806745,0.000501977210611477,0.0212389660362999,"protein_coding","17","P2RX5"
"ENSG00000124302",1.50723705211073,5.24308365324245,12.1030385715966,0.000503397220073836,0.0212653464897647,"protein_coding","19","CHST8"
"ENSG00000173482",-1.18926781841588,5.94313654723978,12.0949603542807,0.000505582901530176,0.0213239372907625,"protein_coding","18","PTPRM"
"ENSG00000138135",-3.96278207124029,4.76675959811992,12.0853939068482,0.000508183637761094,0.0213486020547237,"protein_coding","10","CH25H"
"ENSG00000145103",0.948744287872127,5.75195898988718,12.0846726797591,0.000508380257238235,0.0213486020547237,"protein_coding","3","ILDR1"
"ENSG00000145777",-3.71427656272779,4.66302966008408,12.0839894335963,0.000508566593258083,0.0213486020547237,"protein_coding","5","TSLP"
"ENSG00000116132",-2.31139761378682,5.58414128021329,12.0679011679643,0.000512974190579684,0.0214998193722079,"protein_coding","1","PRRX1"
"ENSG00000261179",1.19617870344613,5.65432252345475,12.0482808136976,0.000518401674040659,0.0216932412124413,"sense_overlapping","3",""
"ENSG00000166923",-3.56028130937804,5.17006285726807,12.032578445037,0.000522787076878973,0.0218425185892251,"protein_coding","15","GREM1"
"ENSG00000177494",-3.94668944445297,4.75852996824706,12.0208655772395,0.000526082649644758,0.0219458665315871,"protein_coding","3","ZBED2"
"ENSG00000178538",0.968012040306959,5.93020348863198,11.9699517409701,0.000540653416043953,0.0225185099868042,"protein_coding","8","CA8"
"ENSG00000158525",-2.30311342940083,4.84832828843455,11.9488615283417,0.000546807826319317,0.0227393696994908,"protein_coding","7","CPA5"
"ENSG00000188883",0.86972099407776,5.93125541975945,11.9407135496362,0.000549204414623461,0.0227714862781574,"protein_coding","7","KLRG2"
"ENSG00000211448",-1.09940756082629,5.8560843770688,11.9404368649362,0.00054928598258796,0.0227714862781574,"protein_coding","14","DIO2"
"ENSG00000213412",-2.0178389624507,5.20437219358804,11.9290755433662,0.000552645937542581,0.0228752577372276,"pseudogene","10",""
"ENSG00000110169",1.01604429643494,5.592134173419,11.9115060352684,0.000557882781668701,0.0230389306448937,"protein_coding","11","HPX"
"ENSG00000254100",1.70313472621451,4.8312415652796,11.9100266244371,0.00055832602169624,0.0230389306448937,"lincRNA","8",""
"ENSG00000118473",-3.81099830832934,4.70107779210173,11.9035848136405,0.000560260173734957,0.0230474978711493,"protein_coding","1","SGIP1"
"ENSG00000120156",-3.38251230532288,4.54844140745466,11.9062818268119,0.000559449574359971,0.0230474978711493,"protein_coding","9","TEK"
"ENSG00000214860",1.37463517349347,5.29819739026396,11.9000382725602,0.000561327907691821,0.0230558961223942,"protein_coding","17","EVPLL"
"ENSG00000125538",-2.93127388283977,5.23870016190137,11.8818331133031,0.000566841243409981,0.0232465860469427,"protein_coding","2","IL1B"
"ENSG00000169174",-1.41025179050002,5.72121568337893,11.8772369256614,0.000568241797724838,0.0232682814657327,"protein_coding","1","PCSK9"
"ENSG00000112964",0.969935471625699,5.94922145910908,11.8633357618051,0.000572499073091404,0.0234067078918749,"protein_coding","5","GHR"
"ENSG00000114698",-1.10328193121849,5.84173004858791,11.8582459060325,0.000574065899391582,0.0234348797889243,"protein_coding","3","PLSCR4"
"ENSG00000166265",-3.49674622749948,4.95020976393872,11.8551803255701,0.000575011675067191,0.0234376514518227,"protein_coding","21","CYYR1"
"ENSG00000109472",0.764702482211407,6.22586468108807,11.8274416566714,0.000583641300012197,0.023753133273972,"protein_coding","4","CPE"
"ENSG00000004848",1.61998090370053,5.13832750215427,11.8069892721575,0.00059008778472707,0.0239680465881661,"protein_coding","X","ARX"
"ENSG00000121966",0.910344820358699,5.81478806690312,11.8050036571026,0.00059071745655155,0.0239680465881661,"protein_coding","2","CXCR4"
"ENSG00000198046",-1.28846173745688,5.68626736404295,11.7975905676896,0.00059307427224029,0.0239907529095019,"protein_coding","19","ZNF667"
"ENSG00000260432",-3.77109308178454,4.68757564775791,11.7997139055538,0.000592398238745528,0.0239907529095019,"lincRNA","16",""
"ENSG00000203985",1.89721901231285,4.69569351732095,11.7755716382592,0.000600130805405815,0.0242394738921701,"protein_coding","1","LDLRAD1"
"ENSG00000157152",-2.77199207386971,5.00710336536875,11.7576574554536,0.000605934374373666,0.0244369122764776,"polymorphic_pseudogene","3","SYN2"
"ENSG00000230615",-2.53322948654328,5.07514693519603,11.751623690554,0.000607901835682803,0.0244792808583099,"processed_transcript","1",""
"ENSG00000187486",0.903850860014905,5.82569270450161,11.7474095269679,0.000609279795133778,0.024497819232653,"protein_coding","11","KCNJ11"
"ENSG00000171658",-2.41825783722752,5.33755614434035,11.7312731690807,0.000614585334457814,0.0246581941549367,"pseudogene","3",""
"ENSG00000251257",-3.51642594660024,4.59445782775946,11.7296680339105,0.000615115638144723,0.0246581941549367,"antisense","5",""
"ENSG00000102854",-1.49614154492236,5.66618442291688,11.7233030138454,0.000617223063243047,0.0246646866096984,"protein_coding","16","MSLN"
"ENSG00000165757",-1.0821256207492,5.90623943208916,11.7208140811892,0.00061804911760762,0.0246646866096984,"protein_coding","10","KIAA1462"
"ENSG00000251364",1.26123797147293,5.18271817247363,11.7211743709659,0.000617929471597067,0.0246646866096984,"processed_transcript","11",""
"ENSG00000249628",-2.18138659228605,5.06680705521852,11.7171332498456,0.000619272799320803,0.0246766346212937,"lincRNA","12",""
"ENSG00000136944",0.77780016822708,6.17348255866666,11.7137051484908,0.000620414662084381,0.0246852915772411,"protein_coding","9","LMX1B"
"ENSG00000230812",-3.3522302787999,4.54004133108489,11.70084962534,0.00062471566537169,0.0248194327888294,"lincRNA","1",""
"ENSG00000144452",0.851731032629704,6.14041787755356,11.685256405375,0.000629973041192013,0.0249543707894941,"protein_coding","2","ABCA12"
"ENSG00000174827",1.36789201817213,5.28840598677052,11.685231442188,0.000629981493449659,0.0249543707894941,"protein_coding","1","PDZK1"
"ENSG00000144230",-2.61429764700279,4.8418468839209,11.679199880764,0.00063202707363573,0.0249983093510025,"protein_coding","2","GPR17"
"ENSG00000075213",-1.1108530938337,5.81137083164192,11.6658767611409,0.000636569363090054,0.0251407231594353,"protein_coding","7","SEMA3A"
"ENSG00000181773",-1.16657675660612,5.72255702535964,11.6564906684794,0.000639789172685039,0.025156246439389,"protein_coding","1","GPR3"
"ENSG00000213376",2.70201390159139,4.31889060091058,11.6593560366448,0.000638804495098276,0.025156246439389,"pseudogene","5","GAPDHP71"
"ENSG00000261400",2.97437629926936,4.20483236226702,11.657796674136,0.000639340176684124,0.025156246439389,"lincRNA","19",""
"ENSG00000238271",-3.49615559842675,4.58687607152645,11.6272820745865,0.000649914524943907,0.025516791157283,"pseudogene","9","IFNWP19"
"ENSG00000186854",-1.35158261961455,5.58371271270006,11.6231278506481,0.000651367702128295,0.0255362920872558,"protein_coding","2","C2orf89"
"ENSG00000163283",-3.07788142918026,5.21887768968669,11.6168652056212,0.000653564625397359,0.0255848509807312,"protein_coding","2","ALPP"
"ENSG00000110436",0.995594768424059,5.63016434646323,11.5869414512569,0.000664165582266494,0.025961775571524,"protein_coding","11","SLC1A2"
"ENSG00000000971",-2.68693060531116,5.47355403376167,11.5635626979802,0.000672568596297487,0.0262518075788747,"protein_coding","1","CFH"
"ENSG00000250159",-3.33207650481492,4.53487349360468,11.558954821028,0.00067423742996062,0.0262785268687425,"antisense","5",""
"ENSG00000133101",-2.50026861289702,5.28181729372061,11.5527489893189,0.000676491606504934,0.0263108025327555,"protein_coding","13","CCNA1"
"ENSG00000257817",2.13251707509798,4.63939527640707,11.5512519233662,0.000677036532324633,0.0263108025327555,"lincRNA","12",""
"ENSG00000026652",-1.12652295491401,5.77577857948952,11.5440706739475,0.000679656648489896,0.0263742343043361,"protein_coding","6","AGPAT4"
"ENSG00000057593",1.9307710282726,5.32049675361364,11.5279026214523,0.000685593198710852,0.0264570869608078,"protein_coding","13","F7"
"ENSG00000095585",1.25490837947292,5.64009326425969,11.5352582389493,0.000682885912287791,0.0264570869608078,"protein_coding","10","BLNK"
"ENSG00000146038",0.949470561023142,5.73015219060598,11.5289086030327,0.000685222301126503,0.0264570869608078,"protein_coding","6","DCDC2"
"ENSG00000164236",-1.19164196766656,5.67499480068668,11.5274621965957,0.000685755643751555,0.0264570869608078,"protein_coding","5","ANKRD33B"
"ENSG00000159251",-3.76759888194666,4.68571289481035,11.5146588597704,0.000690495022186807,0.0265249440321487,"protein_coding","15","ACTC1"
"ENSG00000164379",-2.46873347658822,5.51831749475047,11.5151719344334,0.000690304463763036,0.0265249440321487,"protein_coding","6","FOXQ1"
"ENSG00000255690",1.89017301930073,4.54848216275952,11.5153347375525,0.000690244008996557,0.0265249440321487,"pseudogene","7",""
"ENSG00000076706",-0.929900667584287,6.1727795008571,11.464658090854,0.000709322800990113,0.0272090519264857,"protein_coding","11","MCAM"
"ENSG00000261235",1.65881410031857,4.70652715375792,11.4580918347383,0.000711833552927933,0.0272661867949354,"antisense","16",""
"ENSG00000163430",-0.803092253174721,6.49654693259507,11.4455403111517,0.000716657915278934,0.0274116518941504,"protein_coding","3","FSTL1"
"ENSG00000213225",3.2675642677984,4.43510880652721,11.4389658788021,0.000719198063716998,0.0274694562304956,"pseudogene","2",""
"ENSG00000233117",-2.90716759042105,4.78982615663756,11.4296549133309,0.000722811091559659,0.0275680150320854,"lincRNA","10",""
"ENSG00000049283",0.742025584149408,6.25850428189414,11.4206193058472,0.000726334801516397,0.0276262329732496,"protein_coding","17","EPN3"
"ENSG00000234155",-3.04956039391548,4.83811759285499,11.4204344955829,0.000726407054731487,0.0276262329732496,"lincRNA","6",""
"ENSG00000139352",2.69601249290468,4.60186942420207,11.3882339475815,0.000739107655679705,0.0280692691199669,"protein_coding","12","ASCL1"
"ENSG00000162975",1.72466654295838,5.17675768762442,11.3816307005439,0.000741739716849778,0.028129214432465,"protein_coding","2","KCNF1"
"ENSG00000113083",-1.02157001650767,6.02310999181844,11.3673169228432,0.000747477764920628,0.0282665175182024,"protein_coding","5","LOX"
"ENSG00000238120",-3.31487078982806,4.52823403086517,11.3683794324772,0.000747050293633571,0.0282665175182024,"antisense","22",""
"ENSG00000133048",-2.31660848795044,5.29823075230381,11.364677884115,0.000748540578547592,0.0282666709562427,"protein_coding","1","CHI3L1"
"ENSG00000131203",-2.66875626020582,4.96132650116484,11.3595843585615,0.000750596201097219,0.0282940102370527,"protein_coding","8","IDO1"
"ENSG00000232124",1.18831953982113,5.32966749279456,11.3576357467847,0.000751384120835656,0.0282940102370527,"antisense","21",""
"ENSG00000070808",-2.33470149156988,4.95291071295536,11.3290670934416,0.000763032248100321,0.0286728243093658,"protein_coding","5","CAMK2A"
"ENSG00000125730",-1.0141488742335,6.12642882252909,11.3250955446101,0.000764665926596317,0.0286728243093658,"protein_coding","19","C3"
"ENSG00000227496",-2.59649324652856,4.9414547614612,11.3254006656924,0.000764540291192246,0.0286728243093658,"antisense","1",""
"ENSG00000254038",1.92352658204886,4.65039748041015,11.3126765039487,0.000769797283684064,0.0288247515845682,"protein_coding","8",""
"ENSG00000198959",-1.01280288757761,6.12647973707408,11.3005545300267,0.000774839454252122,0.0289729184168392,"protein_coding","20","TGM2"
"ENSG00000149633",-2.2757262559831,5.1313360415333,11.2833866267911,0.000782037652417394,0.0291197227953132,"protein_coding","20","KIAA1755"
"ENSG00000230943",-2.5939115711068,4.85108581110107,11.2862095272573,0.000780849434734559,0.0291197227953132,"lincRNA","6",""
"ENSG00000259977",2.20656136446744,4.55961245797061,11.2837669149375,0.000781877474774926,0.0291197227953132,"processed_transcript","X",""
"ENSG00000184709",1.81535826769278,5.31222036185799,11.2717786546542,0.000786942925506741,0.0292615629877145,"protein_coding","9","LRRC26"
"ENSG00000212312",2.8172328245146,4.18785330060544,11.2520910405261,0.00079533367346048,0.0295324317302474,"rRNA","2","RN5S109"
"ENSG00000120318",-1.00678892592672,5.95520568863177,11.2411558051043,0.000800033204582372,0.0295425815988108,"protein_coding","5","ARAP3"
"ENSG00000178222",-4.05628973979471,4.80793130672558,11.2433075531936,0.000799106255966602,0.0295425815988108,"protein_coding","4","RNF212"
"ENSG00000205663",-3.73408257911817,4.6797186396282,11.2433892316199,0.000799071091218483,0.0295425815988108,"processed_transcript","X",""
"ENSG00000255202",-3.09920461019628,4.46294724064166,11.2458326852053,0.000798019841893988,0.0295425815988108,"antisense","11",""
"ENSG00000165138",-0.848781705647604,6.29792830302836,11.2342132854629,0.000803031378576908,0.0296123366647048,"protein_coding","9","ANKS6"
"ENSG00000120669",-3.56219369146857,4.6090944218852,11.2244454182014,0.000807268935425314,0.029710692365137,"protein_coding","13","SOHLH2"
"ENSG00000249391",1.85636943095111,4.55437640173192,11.2229394109954,0.000807924288601749,0.029710692365137,"processed_transcript","4",""
"ENSG00000135324",-2.29952055314411,5.19010358391182,11.2195927678419,0.000809382537415348,0.029723376869209,"protein_coding","6","MRAP2"
"ENSG00000081479",1.53665702232911,5.5332638897566,11.1946466404941,0.000820336580825067,0.030052267397618,"protein_coding","2","LRP2"
"ENSG00000171873",-2.44634437452805,5.02252873636257,11.194074262806,0.000820589667123512,0.030052267397618,"protein_coding","20","ADRA1D"
"ENSG00000178919",-3.51752312177606,5.05513551190486,11.1757432077594,0.000828736917467636,0.030309066058289,"protein_coding","9","FOXE1"
"ENSG00000164342",-1.12582616527497,5.74250244173961,11.1694437440995,0.000831555553572911,0.0303290576083191,"protein_coding","4","TLR3"
"ENSG00000223791",-3.09074026038161,4.46052775428135,11.1713784816054,0.000830688843976943,0.0303290576083191,"antisense","3","UBE2E1-AS1"
"ENSG00000142700",-3.29077281334628,4.95060920990106,11.1534833290181,0.000838740343093595,0.0305493720053381,"protein_coding","1","DMRTA2"
"ENSG00000163064",-2.52846981335884,5.49810580502956,11.1423723813838,0.000843779095144663,0.0306910276323872,"protein_coding","2","EN1"
"ENSG00000165935",-2.79842536292557,4.73547460343967,11.135271115202,0.000847015494419622,0.0307668294830137,"protein_coding","12","C12orf70"
"ENSG00000136717",-0.881297948891759,6.20347175407623,11.0785767338431,0.000873308050870742,0.0315929245828551,"protein_coding","2","BIN1"
"ENSG00000160183",0.85323842190934,5.89686935143098,11.0823829416088,0.000871517330695266,0.0315929245828551,"protein_coding","21","TMPRSS3"
"ENSG00000260265",-3.60236662152721,4.62749623777551,11.0787416967664,0.000873230363123837,0.0315929245828551,"lincRNA","4",""
"ENSG00000023445",-0.909812968699715,6.1381401438482,11.0747690022157,0.000875103209615875,0.0316150277270969,"protein_coding","11","BIRC3"
"ENSG00000213949",-1.33366849174386,5.60192490949265,11.0598708086973,0.000882162900300711,0.0318270069084167,"protein_coding","5","ITGA1"
"ENSG00000261128",0.922570590495722,6.03087449989263,11.044208884883,0.000889646582387188,0.0320536902247951,"lincRNA","16",""
"ENSG00000013297",-1.48230650222442,5.56611809815252,11.022758904422,0.000900000210418063,0.0322959752926633,"protein_coding","3","CLDN11"
"ENSG00000189238",-3.43320368298167,4.56640922264241,11.0237287212992,0.000899529473649589,0.0322959752926633,"lincRNA","12",""
"ENSG00000240065",-1.09843208942552,6.00760227336576,11.025305750425,0.000898764535179868,0.0322959752926633,"protein_coding","6","PSMB9"
"ENSG00000212724",-3.9271624270159,4.7483421368897,11.0106431905509,0.000905902056188145,0.032464124961223,"protein_coding","17","KRTAP2-3"
"ENSG00000106013",-2.9650770531804,4.71679630238883,11.0054529928576,0.000908442278244885,0.0325115173519865,"protein_coding","7","ANKRD7"
"ENSG00000064270",0.773945584758708,6.11590812438644,11.0010742684733,0.000910590943108697,0.0325447884860991,"protein_coding","16","ATP2C2"
"ENSG00000158163",-1.07189512107785,5.81170461332751,10.982174998055,0.000919924026534928,0.0328344006155475,"protein_coding","3","DZIP1L"
"ENSG00000125257",-1.03260896405285,6.09727883550646,10.9788824561029,0.000921559857025241,0.0328488719130306,"protein_coding","13","ABCC4"
"ENSG00000170011",1.64735482198128,5.44242311879843,10.9421417519572,0.000940014452459832,0.0334620078023634,"protein_coding","3","MYRIP"
"ENSG00000147408",-0.920073278343979,6.1002503563814,10.9279875314896,0.000947223324598768,0.0336737261253501,"protein_coding","8","CSGALNACT1"
"ENSG00000206538",-1.74781160229719,5.59057087008994,10.9144374528907,0.000954176870001727,0.0338758165895028,"protein_coding","3","VGLL3"
"ENSG00000172572",-2.5491399875162,5.23514409129888,10.8779091272986,0.000973180482238668,0.0345046115734501,"protein_coding","12","PDE3A"
"ENSG00000173237",-3.31918744178596,4.86869824156073,10.8462623690141,0.000989953693279825,0.0350452806599564,"protein_coding","11","C11orf86"
"ENSG00000224468",-1.84570682247025,4.98014698674628,10.8442034581086,0.000991055019037646,0.0350452806599564,"processed_transcript","1",""
"ENSG00000070731",0.726751203079271,6.24768275787155,10.8338387003498,0.00099661804719157,0.0351488885388646,"protein_coding","17","ST6GALNAC2"
"ENSG00000085831",0.703488890239489,6.32781894831806,10.8353331858379,0.00099581397475197,0.0351488885388646,"protein_coding","1","TTC39A"
"ENSG00000215018",1.13946557367931,5.26752549594753,10.8226079803505,0.00100268151297151,0.0353160831574056,"protein_coding","7","COL28A1"
"ENSG00000172738",-1.39074693259081,5.36043436746105,10.8157084726691,0.00100642504311571,0.0354012329395299,"protein_coding","6","TMEM217"
"ENSG00000219992",-3.08456813116567,4.45856836965058,10.8016739922714,0.00101408353837965,0.0356236872469209,"pseudogene","6",""
"ENSG00000187229",-3.24424751083569,4.50569767810403,10.7976817572484,0.00101627281479661,0.0356536814841521,"processed_transcript","8",""
"ENSG00000135929",-1.10218688819705,5.74588191315261,10.784323362123,0.0010236331568581,0.0357746324222069,"protein_coding","2","CYP27A1"
"ENSG00000148803",-1.07077991200862,5.79429442877285,10.7854780368588,0.00102299481954608,0.0357746324222069,"protein_coding","10","C10orf125"
"ENSG00000237870",-2.68166134687318,4.71428861020671,10.7841295811335,0.00102374032401551,0.0357746324222069,"processed_transcript","7",""
"ENSG00000145423",-4.3020425514162,4.91413392893607,10.779474138091,0.00102631834829213,0.0358178395590893,"protein_coding","4","SFRP2"
"ENSG00000165140",0.884052620992158,6.07015936821779,10.7595349988127,0.00103743445190175,0.0361396653857587,"protein_coding","9","FBP1"
"ENSG00000254864",1.98817195678307,4.49131640102527,10.7580856727889,0.00103824718521526,0.0361396653857587,"antisense","11",""
"ENSG00000251258",-3.28292188137728,4.51833814184698,10.7379644048437,0.00104959727540589,0.0364871719515449,"protein_coding","6","RFPL4B"
"ENSG00000154134",-1.06400761235445,5.80077116481357,10.7345867486771,0.00105151482286484,0.0365062974523348,"protein_coding","11","ROBO3"
"ENSG00000168917",-1.1033420750937,5.73870808271901,10.7279065094756,0.00105531773804231,0.0365907441172124,"protein_coding","3","TMEM22"
"ENSG00000102313",2.04012264418409,5.14350630430677,10.7227959553674,0.00105823645519136,0.0366443539308675,"protein_coding","X","ITIH6"
"ENSG00000003147",0.761543096358837,6.13657916857806,10.7124699043413,0.00106415876411976,0.0366631088429342,"protein_coding","7","ICA1"
"ENSG00000105137",-0.86168032469178,6.21071446628328,10.7122746302538,0.00106427108222616,0.0366631088429342,"protein_coding","19","SYDE1"
"ENSG00000115604",-1.63835553736627,5.24550107579526,10.7192878512303,0.00106024471290602,0.0366631088429342,"protein_coding","2","IL18R1"
"ENSG00000231482",1.85204929852239,4.62578882042628,10.7167018132776,0.00106172759021208,0.0366631088429342,"lincRNA","2",""
"ENSG00000050165",-2.27797568233106,5.53086646700499,10.7029025641129,0.00106967584620252,0.0367597332105267,"protein_coding","11","DKK3"
"ENSG00000105464",-1.09977517353066,5.74168783913899,10.7002569703401,0.00107120654872237,0.0367597332105267,"protein_coding","19","GRIN2D"
"ENSG00000170786",1.42758383688856,5.62127311510935,10.7008419183539,0.00107086791554096,0.0367597332105267,"protein_coding","8","SDR16C5"
"ENSG00000143196",-4.00119968134186,4.78520127229163,10.6907792176886,0.00107670844971788,0.0369011067914865,"protein_coding","1","DPT"
"ENSG00000183454",-3.2633385179239,5.00962738337321,10.6881750562635,0.00107822518331068,0.0369057127487544,"protein_coding","16","GRIN2A"
"ENSG00000178404",-2.0599180813663,4.84391312260897,10.67970960776,0.00108317063614115,0.0369801657847779,"protein_coding","17",""
"ENSG00000226419",-1.23663239368434,5.53364588167452,10.6819050049924,0.00108188590181797,0.0369801657847779,"processed_transcript","1",""
"ENSG00000172260",-2.83252649313788,5.18623979992999,10.6723388712051,0.00108749524934032,0.0370803935720152,"protein_coding","1","NEGR1"
"ENSG00000229563",-3.41186321902464,4.55909523367363,10.6608090228982,0.00109429518513496,0.037264659250935,"processed_transcript","X",""
"ENSG00000237796",-2.16499110396961,4.79006910352817,10.6542336299964,0.00109819238389025,0.0373497328217857,"antisense","13","LINC00361"
"ENSG00000157303",0.847748263894615,5.86708327590357,10.6516505532786,0.00109972719749833,0.0373543469704967,"protein_coding","9","SUSD3"
"ENSG00000259207",-3.26540372097623,5.02905351985714,10.647512044279,0.00110219074307252,0.0373904554746506,"protein_coding","17","ITGB3"
"ENSG00000130701",0.849069456700182,5.86258873415385,10.6345514262914,0.00110994203596073,0.0376056249696443,"protein_coding","20","C20orf151"
"ENSG00000204792",-1.1554459777114,5.68972182682472,10.6185972110382,0.00111955946467314,0.0378833949148842,"lincRNA","2",""
"ENSG00000144063",-1.103247214181,5.95052872169723,10.6138860903374,0.00112241548594324,0.037931960308497,"protein_coding","2","MALL"
"ENSG00000234460",-3.52503427768282,4.59955039284096,10.6050803954979,0.0011277735387968,0.0380167903267638,"lincRNA","9",""
"ENSG00000261780",-4.11963972405767,4.83394419573415,10.6059744077401,0.00112722837577921,0.0380167903267638,"lincRNA","18",""
"ENSG00000165215",0.722379813195713,6.2363992565166,10.5951063356973,0.00113387377578298,0.0380781912778039,"protein_coding","7","CLDN3"
"ENSG00000186867",-3.86675064331459,4.72580886020881,10.5978558241291,0.00113218883539537,0.0380781912778039,"protein_coding","4","QRFPR"
"ENSG00000223485",-2.8563939146816,4.93503397003965,10.5951688416681,0.00113383544273296,0.0380781912778039,"lincRNA","6",""
"ENSG00000224842",1.33518129623591,5.03582392256016,10.5709681993986,0.00114877543060782,0.0385301588522205,"antisense","9",""
"ENSG00000124939",2.45225389692438,4.66155838736928,10.5517234012924,0.00116079803980851,0.0388845496446772,"protein_coding","11","SCGB2A1"
"ENSG00000049192",-1.31009956114118,5.65806610791942,10.5451172423766,0.00116495432404521,0.038934836518629,"protein_coding","5","ADAMTS6"
"ENSG00000120217",-1.2331544169557,5.66231124365651,10.5447022647629,0.00116521591049459,0.038934836518629,"protein_coding","9","CD274"
"ENSG00000122145",2.60411014835923,4.45374057329093,10.5379224859363,0.0011694980578232,0.0390290739347047,"protein_coding","X","TBX22"
"ENSG00000256812",-3.08615979579614,4.45913355704062,10.5201806459771,0.00118077941455699,0.0393563655553589,"protein_coding","16","CAPNS2"
"ENSG00000130540",-2.55938118138581,5.37842463549462,10.512009424623,0.00118601215430343,0.0394814869022357,"protein_coding","22","SULT4A1"
"ENSG00000204936",-2.03164280511256,4.93013366449782,10.4885239012077,0.00120118298104476,0.0399367163486091,"protein_coding","19","CD177"
"ENSG00000233817",-3.2218647513547,4.49854612644318,10.4827839648614,0.00120492054594294,0.0400111551437619,"processed_transcript","9",""
"ENSG00000228742",-3.8104776482925,4.70490639623597,10.4735832488655,0.00121093616733561,0.0401196939761695,"lincRNA","7",""
"ENSG00000237187",-1.09106551403647,5.73342482322278,10.4731890254779,0.00121119459677851,0.0401196939761695,"lincRNA","5",""
"ENSG00000247011",1.85322289378043,4.79544395697973,10.4612670065428,0.00121903638537275,0.0403294094382672,"processed_transcript","17",""
"ENSG00000163734",-2.23003117611179,5.26178773312105,10.4577976008453,0.00122132804706652,0.0403552180700273,"protein_coding","4","CXCL3"
"ENSG00000028137",-1.89264477295001,5.5009513036648,10.4418024736238,0.00123194989155271,0.0406343253960171,"protein_coding","1","TNFRSF1B"
"ENSG00000158258",0.827850665826408,5.90942369155395,10.4359448866098,0.00123586306920241,0.0406343253960171,"protein_coding","3","CLSTN2"
"ENSG00000164318",-2.43313634739624,5.29966419627601,10.4361700042453,0.00123571244655613,0.0406343253960171,"protein_coding","5","EGFLAM"
